product_group_id,image_uuid,url
35864,"df2c5394-2b49-48c9-b9fa-c1c33656fe83","https://prime.sweedpos.com/store_setup/products/product/35864"
35863,"2cf878a1-a2f5-460d-b48e-8b029438a732","https://prime.sweedpos.com/store_setup/products/product/35863"
71256,"1c92609a-d72a-4deb-a461-d0df356b3da3","https://prime.sweedpos.com/store_setup/products/product/71256"
53588,"7555e6ba-0067-42b0-8817-8c7d1e8f5a53","https://prime.sweedpos.com/store_setup/products/product/53588"
69770,"9e369caa-7d0f-45be-964d-83e2b16aa216","https://prime.sweedpos.com/store_setup/products/product/69770"
73099,"4d4cb670-3a2a-43e6-8405-4795fea6e997","https://prime.sweedpos.com/store_setup/products/product/73099"
35822,"165af885-d863-423e-a6f1-038cfe657969","https://prime.sweedpos.com/store_setup/products/product/35822"
35827,"97c3d226-55c9-4f06-8718-eeae09e35710","https://prime.sweedpos.com/store_setup/products/product/35827"
35833,"590fbba7-3a73-4391-8bb6-f393ed9bcef8","https://prime.sweedpos.com/store_setup/products/product/35833"
60614,"cd02ba92-e739-4e7d-9282-82f5c87e74ac","https://prime.sweedpos.com/store_setup/products/product/60614"
35683,"57f21198-3865-4f35-b158-b654be5a110c","https://prime.sweedpos.com/store_setup/products/product/35683"
35685,"22acea0e-d875-4d0d-80cf-a81a622e126d","https://prime.sweedpos.com/store_setup/products/product/35685"
35794,"1d0578d7-97aa-4610-a486-217d9453d056","https://prime.sweedpos.com/store_setup/products/product/35794"
76767,"b42c1525-6175-45fa-a464-903bcd49f629","https://prime.sweedpos.com/store_setup/products/product/76767"
35796,"","https://prime.sweedpos.com/store_setup/products/product/35796"
35845,"90f4cd31-11d3-47f8-9d59-02cdaa42a14c","https://prime.sweedpos.com/store_setup/products/product/35845"
71511,"0349bbcd-7878-4f05-ad94-84c711dddc33","https://prime.sweedpos.com/store_setup/products/product/71511"
72451,"f9063eeb-10c0-4c6e-8b5b-865f0185398b","https://prime.sweedpos.com/store_setup/products/product/72451"
35717,"73ef1556-a4dc-4ff7-8838-59d7b3777fac","https://prime.sweedpos.com/store_setup/products/product/35717"
35801,"298d09ce-9e89-4663-adf9-46de1bbf13e1","https://prime.sweedpos.com/store_setup/products/product/35801"
35879,"0709c4bb-36c0-4ff9-a14d-7d18f01921d2","https://prime.sweedpos.com/store_setup/products/product/35879"
35684,"e4a71e2d-a472-4677-b84f-354a92c23871","https://prime.sweedpos.com/store_setup/products/product/35684"
35688,"477700bd-923a-449a-b9f5-4b4a0f235039","https://prime.sweedpos.com/store_setup/products/product/35688"
71260,"8d989e90-376f-49f0-bd10-71d6935f3ef7","https://prime.sweedpos.com/store_setup/products/product/71260"
35785,"cf458495-0332-4b29-b7a7-edddf3efd583","https://prime.sweedpos.com/store_setup/products/product/35785"
35730,"892e65ae-f669-472e-b330-891c7701f28a","https://prime.sweedpos.com/store_setup/products/product/35730"
35780,"ffb502c4-8022-4437-b362-5806bc2deb14","https://prime.sweedpos.com/store_setup/products/product/35780"
35850,"7d5556f5-29dc-4296-bdb9-4dc185c0b9bf","https://prime.sweedpos.com/store_setup/products/product/35850"
73300,"91a989e7-b9b8-49ca-ba64-b936bef66706","https://prime.sweedpos.com/store_setup/products/product/73300"
72432,"f84f6d93-5c36-4d87-8457-991e6a30ccce","https://prime.sweedpos.com/store_setup/products/product/72432"
35844,"a20a074e-2efb-4106-9628-79a61d2a1c60","https://prime.sweedpos.com/store_setup/products/product/35844"
72452,"2811b275-9a50-46f9-8dfa-a3cd61ae6ae5","https://prime.sweedpos.com/store_setup/products/product/72452"
35682,"d92731fe-0178-4b13-9e3b-53851b908ef7","https://prime.sweedpos.com/store_setup/products/product/35682"
35849,"ab47cec6-bcd2-4859-afc3-84e068408e13","https://prime.sweedpos.com/store_setup/products/product/35849"
35799,"750bca05-c8ee-439e-b4f9-8e7e1e57cca9","https://prime.sweedpos.com/store_setup/products/product/35799"
35837,"1eb9255e-0348-4493-a0a1-bd9039f774da","https://prime.sweedpos.com/store_setup/products/product/35837"
35803,"a9b2f019-2fd3-4e8e-86cf-6e9445a616de","https://prime.sweedpos.com/store_setup/products/product/35803"
35804,"d3cf3ebb-e7cf-497a-a807-fd7ca8eff21c","https://prime.sweedpos.com/store_setup/products/product/35804"
